"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat"
"x32517621","x1102263075472846849",2019-03-03 17:42:50,"CoercedTaxSlave","@ohnopaige No thanks, I will pass on injecting mercury and aluminum neurotoxin nanoparticles, retrovirus contaminants from rats, and DNA fragments from aborted fetuses into my kids, especially since vaccinated people spread viruses, according to scientific studies.
#measlesoutbreak #flushot","Twitter for Android",280,"x1101773047013371905","x58084404","ohnopaige",FALSE,FALSE,1,0,"measlesoutbreak flushot",,,,,,,,,,,,,"x58084404","ohnopaige","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102263075472846849","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1100265558401040389",2019-02-26 05:25:25,"CoercedTaxSlave","@DocBastard @takeatoothbrush @MrsAmes84 @HonestMum Another measles outbreak in a school with 98% documented vaccination. More vaccine failure. More proof that herd immunity is impossible with vaccines. Vaccine immunity is only temporary and wears off after a few years.  #vaccines #flushot
#measlesoutbreak
https://t.co/OXsZLfiKZE","Twitter for Android",279,"x1100187902728962048","x468669904","DocBastard",TRUE,FALSE,0,0,"vaccines flushot measlesoutbreak",,"twitter.com/ViraBurnayeva/…","https://t.co/OXsZLfiKZE","https://twitter.com/ViraBurnayeva/status/1100254741249122304",,,,,,,,,"x468669904 x721005536 x718464719800180736 x216495307","DocBastard takeatoothbrush MrsAmes84 HonestMum","en","x1100254741249122304","#STUDY: #Measles Outbreak in a Vaccinated Population: Epidemiology, Transmission &amp; the Role of #Vaccine Failures

https://t.co/9PM6tLDmCa

An outbreak of measles occurred in a high school with a documented vaccination level of 98%.

#LearnTheRisk #VaccineFailure #vaccines",2019-02-26 04:42:26,"Vaccines and Homeopathy News",18,12,"x424664120","ViraBurnayeva","LotusOak",6576,6963,12192,"NoVA, USA","<U+2766> God, please give me the grace to accept the things that I cannot change. And grant unto me the power to change the things that I cannot accept. <U+2766>",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1100265558401040389","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1100186124910280708",2019-02-26 00:09:47,"CoercedTaxSlave","@DocBastard @takeatoothbrush @MrsAmes84 @HonestMum Here is the study. Measles vaccine failure with vaccinated spreader infecting 100% vaccinated population. 

#measlesoutbreak #vaccines
#LearnTheRisk #measles #VaxFactsFebruary #vaccine #Science #flushot #FluVaccine #flu

https://t.co/3LTdvY6iAM","Twitter for Android",244,"x1100178064351350785","x468669904","DocBastard",FALSE,FALSE,0,0,"measlesoutbreak vaccines LearnTheRisk measles VaxFactsFebruary vaccine Science flushot FluVaccine flu",,"academic.oup.com/cid/article/58…","https://t.co/3LTdvY6iAM","https://academic.oup.com/cid/article/58/9/1205/2895266",,,,,,,,,"x468669904 x721005536 x718464719800180736 x216495307","DocBastard takeatoothbrush MrsAmes84 HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1100186124910280708","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1102809969479598081",2019-03-05 05:56:00,"CoercedTaxSlave","@bob_hound @CryptoNLtrader @thereal_truther @doctorsensation Here is a must read book that has over 400 studies showing the dangers and health effects of vaccines, which you also will not read because you have no interest in truth, or in protecting children.

#vaccines #vaccine #measlesoutbreak #measles #flushot 

https://t.co/Gtj9q4koEm","Twitter for Android",278,"x1102804016403279872","x32517621","CoercedTaxSlave",FALSE,FALSE,0,0,"vaccines vaccine measlesoutbreak measles flushot",,"goodreads.com/book/show/2671…","https://t.co/Gtj9q4koEm","https://www.goodreads.com/book/show/26717061-miller-s-review-of-critical-vaccine-studies",,,,,,,,,"x1424303576 x760931688197320704 x4322065997 x44667379","bob_hound CryptoNLtrader thereal_truther doctorsensation","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102809969479598081","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1102265923438825472",2019-03-03 17:54:09,"CoercedTaxSlave","@MarkLevineNYC VACCINES DO CAUSE AUTISM, and increase autism 340% in black boys, according to a CDC study that was covered up with fraud. Revealed by CDC whistlblower Dr. William Thompson. 10,000 documents prove the CDC fraud.
#vaccines #Autism #measles #flushot #measlesoutbreak #Vaccine #flu","Twitter for Android",278,"x1101464069486317570","x17143007","MarkLevineNYC",FALSE,FALSE,2,4,"vaccines Autism measles flushot measlesoutbreak Vaccine flu",,,,,,,,,,,,,"x17143007","MarkLevineNYC","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102265923438825472","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1102271747330588672",2019-03-03 18:17:18,"CoercedTaxSlave","@CatrinaSoprano Your statement makes no sense. You are blaming anti vaxxers for a vaccinated child getting the mumps. If a vaccinated child gets the measles or mumps, it is because the VACCINE FAILED, and the vaccine did not protect the child.
#LearnTheRisk #vaccines #vaccinefailure #flushot","Twitter for Android",276,"x1102193091056943104","x29717287","CatrinaSoprano",FALSE,FALSE,0,0,"LearnTheRisk vaccines vaccinefailure flushot",,,,,,,,,,,,,"x29717287","CatrinaSoprano","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102271747330588672","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1100132084444741632",2019-02-25 20:35:03,"CoercedTaxSlave","@SkepticCyclist @DocBastard @takeatoothbrush @MrsAmes84 @HonestMum A study showed that people vaccinated for flu can spread up to 630% more virus to others around them just from their breathing. Many inconvenient scientific studies prove herd immunity is impossible with vaccines. 

#vaccines #vaccine #LearnTheRisk #VaccineInjury #flushot","Twitter for Android",272,"x1100130779953225728","x950451980","SkepticCyclist",FALSE,FALSE,0,0,"vaccines vaccine LearnTheRisk VaccineInjury flushot",,,,,,,,,,,,,"x950451980 x468669904 x721005536 x718464719800180736 x216495307","SkepticCyclist DocBastard takeatoothbrush MrsAmes84 HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1100132084444741632","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1099762837419945985",2019-02-24 20:07:47,"CoercedTaxSlave","@PressToDigitate @TheSolariReport Most of the heavy metals in your diet are eliminated quickly. When the aluminum nano particles are injected via vaccines into the body along with other components like polysorbate 80, most stays in the body, passes the blood brain barrier into the brain, and accumulates. #flushot","Twitter for Android",280,"x1099583813766836224","x17450017","PressToDigitate",FALSE,FALSE,2,1,"flushot",,,,,,,,,,,,,"x17450017 x54303075","PressToDigitate TheSolariReport","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1099762837419945985","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1100131172993110017",2019-02-25 20:31:25,"CoercedTaxSlave","@SkepticCyclist @DocBastard @takeatoothbrush @MrsAmes84 @HonestMum Vaccinated people can be asymptomatic, no symptoms, and still spread virus to others for weeks of months after vaccinated. Studies show this fact. Herd immunity is impossible with vaccine.
#vaccines #measles #FluShot #LearnTheRisk #vaxxed #Vaccination #MeaslesOutbreak","Twitter for Android",268,"x1100130126098980868","x950451980","SkepticCyclist",FALSE,FALSE,0,0,"vaccines measles FluShot LearnTheRisk vaxxed Vaccination MeaslesOutbreak",,,,,,,,,,,,,"x950451980 x468669904 x721005536 x718464719800180736 x216495307","SkepticCyclist DocBastard takeatoothbrush MrsAmes84 HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1100131172993110017","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1102273244265103360",2019-03-03 18:23:15,"CoercedTaxSlave","@godless_mom If you are doomed, it only because recently vaccinated children spread viruses, and infect others around them for weeks or months. Maybe recently vaccinated children should be quarantined and kept out of schools so they can't endanger others.
#vaccines #flushot #measlesoutbreak","Twitter for Android",278,"x1094287611152265216","x815680","godless_mom",FALSE,FALSE,0,0,"vaccines flushot measlesoutbreak",,,,,,,,,,,,,"x815680","godless_mom","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102273244265103360","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1099676060482981889",2019-02-24 14:22:58,"CoercedTaxSlave","@boglethemind @nrskim @Dubai_allergy @HislopMD Scientific studies show that the aluminum from vaccines migrates to and accumulates in the brain. 

The highest amounts of aluminum ever recorded in a human brain was found in autistic brains.

We now inject children 72 times with aluminum neurotoxin

#measlesoutbreak #FluShot","Twitter for Android",277,"x1099595198751895552","x4611508512","boglethemind",FALSE,FALSE,1,0,"measlesoutbreak FluShot",,,,,,,,,,,,,"x4611508512 x262898643 x2465825756 x128109346","boglethemind nrskim Dubai_allergy HislopMD","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1099676060482981889","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1099673311989121024",2019-02-24 14:12:03,"CoercedTaxSlave","@realiwasframed @takeatoothbrush @MrsAmes84 @DocBastard @HonestMum The CDC study that showed flu vaccine increased fetal death 770% in pregnant women, was also nonsense.

The scientific study that showed DTP vaccine increased child death 1000%, was also nonsense.

I am so glad you cleared that up for me.

#Vaccines #measlesoutbreak #flushot #flu","Twitter for Android",280,"x1099672415871868929","x32517621","CoercedTaxSlave",FALSE,FALSE,0,0,"Vaccines measlesoutbreak flushot flu",,,,,,,,,,,,,"x876686119827513344 x721005536 x718464719800180736 x468669904 x216495307","realiwasframed takeatoothbrush MrsAmes84 DocBastard HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1099673311989121024","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1102804016403279872",2019-03-05 05:32:21,"CoercedTaxSlave","@bob_hound @CryptoNLtrader @thereal_truther @doctorsensation If you want scientific studies showing the numerous dangers and side effects of vaccines, there are over 1000 scientific studies here, which I am sure you wont even bother to look at.
#vaccines #measlesoutbreak #flushot #measles #VaccinateYourKids

https://t.co/txvMiXBe8X","Twitter for Android",272,"x1102790629984100352","x1424303576","bob_hound",FALSE,FALSE,0,0,"vaccines measlesoutbreak flushot measles VaccinateYourKids",,"learntherisk.org/studies","https://t.co/txvMiXBe8X","http://Www.learntherisk.org/studies",,,,,,,,,"x1424303576 x760931688197320704 x4322065997 x44667379","bob_hound CryptoNLtrader thereal_truther doctorsensation","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1102804016403279872","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1099670886926422016",2019-02-24 14:02:24,"CoercedTaxSlave","@realiwasframed @takeatoothbrush @MrsAmes84 @DocBastard @HonestMum All 157 studies that show vaccines cause autism are nonsense. Got it.

And the millions of parents that say their perfectly healthy children got autism after being vaccinated, are speaking nonsense. Those are just millions of coincidences.

#Vaccines #measlesoutbreak #FluShot","Twitter for Android",276,"x1099566020417581059","x876686119827513344","realiwasframed",FALSE,FALSE,0,0,"Vaccines measlesoutbreak FluShot",,,,,,,,,,,,,"x876686119827513344 x721005536 x718464719800180736 x468669904 x216495307","realiwasframed takeatoothbrush MrsAmes84 DocBastard HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1099670886926422016","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x32517621","x1099674355754299393",2019-02-24 14:16:12,"CoercedTaxSlave","@realiwasframed @takeatoothbrush @MrsAmes84 @DocBastard @HonestMum Thanks to you, I now know to go back to sleep, and disregard these 1000 scientific studies all showing the dangers, failures, and side effects of vaccines.

#Vaccines #VaxFactsFebruary #VaxWoke #LearnTheRisk #vaxxed #FluShot #measlesoutbreak 

https://t.co/txvMiXBe8X","Twitter for Android",267,"x1099673311989121024","x32517621","CoercedTaxSlave",FALSE,FALSE,0,0,"Vaccines VaxFactsFebruary VaxWoke LearnTheRisk vaxxed FluShot measlesoutbreak",,"learntherisk.org/studies","https://t.co/txvMiXBe8X","http://Www.learntherisk.org/studies",,,,,,,,,"x876686119827513344 x721005536 x718464719800180736 x468669904 x216495307","realiwasframed takeatoothbrush MrsAmes84 DocBastard HonestMum","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CoercedTaxSlave/status/1099674355754299393","Coerced Tax Slave","Charlotte, NC","",,FALSE,134,61,9,3573,11698,2009-04-17 18:45:03,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/143965467/enlightened_man_normal.jpg",-80.8431267,35.2270869
"x36671504","x1102704274092556294",2019-03-04 22:56:00,"bcbssc","Are you avoiding getting the #FluShot because you’ve heard the vaccine can be dangerous and cause side effects? Here are the top 5 myths about the #FluVaccine. https://t.co/OTdwo6Pnf1 #Influenza","Sprout Social",194,,,,FALSE,FALSE,2,1,"FluShot FluVaccine Influenza",,"youtu.be/iB6RH1CMTm0","https://t.co/OTdwo6Pnf1","https://youtu.be/iB6RH1CMTm0",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/bcbssc/status/1102704274092556294","BCBSSC","South Carolina, USA","Official Twitter page for BlueCross BlueShield of South Carolina. An independent licensee of the Blue Cross and Blue Shield Association.","https://t.co/qu6Z9joMd5",FALSE,9478,1802,212,25094,15710,2009-04-30 14:16:45,TRUE,"https://t.co/qu6Z9joMd5","http://www.scblueretailcenters.com","en","https://pbs.twimg.com/profile_banners/36671504/1527092504","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/3762865263/493b7046adb6e6f93d7c19b0c7626c4c_normal.jpeg",-81.1637245,33.836081
"x211977702","x1102690131117572096",2019-03-04 21:59:48,"ksiielpaso","Need a #FluShot

https://t.co/ulVKPBVRHx","Twitter Web Client",40,,,,FALSE,FALSE,1,1,"FluShot",,"kisselpaso.com/el-paso-fire-d…","https://t.co/ulVKPBVRHx","http://kisselpaso.com/el-paso-fire-department-gives-you-another-chance-to-get-vaccines-and-flu-shots-for-free/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ksiielpaso/status/1102690131117572096","93.1 KISS FM El Paso","El Paso, TX","If it's hot on the charts, it's on 93.1 KISS FM El Paso, blasting Mike & Tricia Mornings all across the Borderland!","http://t.co/GuAwiJNO9R",FALSE,5396,374,44,7640,400,2010-11-04 20:14:10,FALSE,"http://t.co/GuAwiJNO9R","http://www.kisselpaso.com","en","https://pbs.twimg.com/profile_banners/211977702/1525111514","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/481212343020314625/TJgUCdyt_normal.jpeg",-106.4850217,31.7618778
"x824591828","x1102669507049316352",2019-03-04 20:37:51,"ronniem_plh65","@The_Acumen Common misconception of flu shot is not getting sick. The flushot is to lessen the chances of dying from influenza. Fact.  You may get the flu, you may get the common cold. Whoever is advertising the flu as “you wont get sick” is wrong. Stop them.","Twitter for iPad",247,"x1102642248901103617","x248023936","The_Acumen",FALSE,FALSE,4,0,,,,,,,,,,,,,,"x248023936","The_Acumen","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ronniem_plh65/status/1102669507049316352","LastOfTheAsparagus","Aurora CO","i'm not your average anything ~ AF Vet ~ i use 50% sarcasm font & 50% wtf font [she/her]<U+0001F339><U+0001F49C><U+0001F913>",,FALSE,325,564,1,843,5641,2012-09-15 05:11:36,FALSE,,,"en","https://pbs.twimg.com/profile_banners/824591828/1543813383","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1069456955930959872/aKLKbZDQ_normal.jpg",-104.8319195,39.7294319
"x113060087","x1102616975409332225",2019-03-04 17:09:07,"ParkNicollet","Spot flu symptoms in kids and know your treatment options. #flushot #fluseason #flu https://t.co/6Ht024xVOe","Sprout Social",107,,,,FALSE,FALSE,0,0,"flushot fluseason flu",,"bit.ly/2PQzNTc","https://t.co/6Ht024xVOe","https://bit.ly/2PQzNTc",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ParkNicollet/status/1102616975409332225","Park Nicollet","St. Louis Park, MN","Partnering together with you to improve your health and well-being. (Our Twitter guidelines: http://t.co/SOzwU9JjFr)","http://t.co/H5e2BO2JqN",FALSE,2884,238,77,2443,181,2010-02-10 15:32:15,FALSE,"http://t.co/H5e2BO2JqN","http://www.parknicollet.com","en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/464042299572228096/78beHOaV_normal.jpeg",-93.3702186,44.9597376
"x1857867408","x1102614195890200577",2019-03-04 16:58:04,"StMichaelsER","Some flu vaccines are made with a bit of egg protein, so those with an egg allergy shouldn't seek out this vaccine. However, there are flu vaccines that are made without egg protein for those with allergies. #FluSeason #FluShot #Allergies
https://t.co/ri15UmYB1X https://t.co/OaAUUMdU4C","SocialReport.com",262,,,,FALSE,FALSE,0,0,"FluSeason FluShot Allergies",,"qoo.ly/vu4ss","https://t.co/ri15UmYB1X","http://qoo.ly/vu4ss","http://pbs.twimg.com/media/D01FxBTX4AAfRMr.jpg","https://t.co/OaAUUMdU4C","https://twitter.com/StMichaelsER/status/1102614195890200577/photo/1","photo","http://pbs.twimg.com/media/D01FxBTX4AAfRMr.jpg","https://t.co/OaAUUMdU4C","https://twitter.com/StMichaelsER/status/1102614195890200577/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/StMichaelsER/status/1102614195890200577","St Michael's Emergency Room","Sugar Land, TX","Emergency Room in Sugar Land, TX. Every age, Every emergency. 24 hours a day, every day! FREE STANDING. NO WAIT. LICENSED,  QUALITY CARE. 24-7-365.","https://t.co/n01O6POAoO",FALSE,188,180,1,494,272,2013-09-12 16:41:38,FALSE,"https://t.co/n01O6POAoO","http://24hrer.com","en","https://pbs.twimg.com/profile_banners/1857867408/1509741250","http://abs.twimg.com/images/themes/theme12/bg.gif","http://pbs.twimg.com/profile_images/926548219668000768/GtKG4m3d_normal.jpg",-95.6349463,29.6196787
"x3005078536","x1102613575019913217",2019-03-04 16:55:36,"IAmTheHerd","@jimmyfallon looks scared getting #FluShot. #Bravery is doing the right thing even when scared.
TY for protecting babies, kids with cancer, and #publichealth on TV!  https://t.co/OoFZhD24rB #VaccinesWork #vaccines","Twitter Web Client",213,,"x15485441","jimmyfallon",FALSE,FALSE,0,0,"FluShot Bravery publichealth VaccinesWork vaccines",,"youtu.be/bNoqEcStSlo","https://t.co/OoFZhD24rB","https://youtu.be/bNoqEcStSlo",,,,,,,,,"x15485441","jimmyfallon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/IAmTheHerd/status/1102613575019913217","Ethan Posard","San Diego, CA","Sometimes a kid can explain something better to a kid. Teen author & cartoonist. Speaker for healthier community. Art makes #science accessible. #VaccinesWork","https://t.co/hudQFEv89j",FALSE,937,68,14,1123,463,2015-01-30 06:04:39,FALSE,"https://t.co/hudQFEv89j","http://TheShotsBook.com","en","https://pbs.twimg.com/profile_banners/3005078536/1495481664","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/866734695270277120/sqG1H0Kz_normal.jpg",-117.1610838,32.715738
"x234083542","x1102564103359365121",2019-03-04 13:39:01,"NoraConnect","#Flu activity is widespread across the U.S., but we haven’t hit peak season yet. It's not too late to get your #flushot, according to experts at the @CDCgov CDC. - https://t.co/AqCrVVZ7Sq","Twitter Web App",187,,,,FALSE,FALSE,0,0,"Flu flushot",,"aarp.org/health/conditi…","https://t.co/AqCrVVZ7Sq","https://www.aarp.org/health/conditions-treatments/info-2019/cdc-flu-season-update.html?cmp=SNO-ICM-FB-AO-HLTH&socialid=2166529819",,,,,,,,,"x146569971","CDCgov","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/NoraConnect/status/1102564103359365121","Nora O'Brien, CEM","Sacramento, CA","Disaster geek, #CEO @EngagePrepRecov, #iaemhealthcare Past Chair, #NAWBO, & #healthcare #emergencymgmt expert, #CMS EP Expert #allaboutthedoggies","https://t.co/fqgayO4nWb",FALSE,4049,3978,249,9915,6321,2011-01-04 20:24:19,FALSE,"https://t.co/fqgayO4nWb","http://www.ConnectConsulting.biz","en","https://pbs.twimg.com/profile_banners/234083542/1446598495","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/661707300495712256/8-h_3sGD_normal.jpg",-121.4943996,38.5815719
