"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lon","lat"
"x960248481154785280","x1102619368247025664",2019-03-04 17:18:37,"AJPHThinkTank","Report @NFIDVaccines show only 46% of college students get #vaccines for #influenza. Incentives such as free food &amp; gift cards may increase uptake. What are some other ideas @APHAStudents @NSNAinc @UNE_APHA_SA to #FightFlu? #studenthealth #MedEd https://t.co/XhuI7XCrU0","Twitter Web Client",273,,,,FALSE,FALSE,0,0,"vaccines influenza FightFlu studenthealth MedEd",,"nfid.org/idinfo/influen…","https://t.co/XhuI7XCrU0","http://www.nfid.org/idinfo/influenza/college-students-flu-survey.html",,,,,,,,,"x247351807 x27492497 x48121478 x765912769669500929","NFIDvaccines APHAStudents NSNAinc UNE_APHA_SA","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AJPHThinkTank/status/1102619368247025664","AJPHThinkTank","Washington, DC","2019 @AMJPublicHealth Think Tank, Six Students Selected Across the U.S. Driven to Discover, Disseminate, & Design the Future of Public Health. #SoonInAJPH","https://t.co/9qPXahdmt7",FALSE,457,706,10,867,251,2018-02-04 20:27:33,FALSE,"https://t.co/9qPXahdmt7","https://tt.ajph.link/subscribe","en","https://pbs.twimg.com/profile_banners/960248481154785280/1551661478","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092284860608192512/VM5wZHv-_normal.jpg",-77.0368707,38.9071923
"x960248481154785280","x1102577617499291649",2019-03-04 14:32:43,"AJPHThinkTank","Last year @CDCgov  reported &gt;80K deaths related to #Flu.  March article @AMJPublicHealth w/ author’s @UNCG_PHE @EmoryRollins highlight how Faith Based Organizations work with public health to address #influenza https://t.co/X6ITFp8a7P","Twitter Web Client",237,,,,FALSE,FALSE,2,1,"Flu influenza",,"ajph.aphapublications.org/doi/10.2105/AJ…","https://t.co/X6ITFp8a7P","https://ajph.aphapublications.org/doi/10.2105/AJPH.2018.304826",,,,,,,,,"x146569971 x1304287518 x817836726 x594655984","CDCgov AMJPublicHealth UNCG_PHE EmoryRollins","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AJPHThinkTank/status/1102577617499291649","AJPHThinkTank","Washington, DC","2019 @AMJPublicHealth Think Tank, Six Students Selected Across the U.S. Driven to Discover, Disseminate, & Design the Future of Public Health. #SoonInAJPH","https://t.co/9qPXahdmt7",FALSE,457,706,10,867,251,2018-02-04 20:27:33,FALSE,"https://t.co/9qPXahdmt7","https://tt.ajph.link/subscribe","en","https://pbs.twimg.com/profile_banners/960248481154785280/1551661478","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1092284860608192512/VM5wZHv-_normal.jpg",-77.0368707,38.9071923
"x1088523349167345664","x1100068574662676480",2019-02-25 16:22:41,"MDBoxapp","Take action on your terms. #Telemedicine #Symptomtosolution #DallasMoms #DocInABox #BehindTheBox #UnboxTheDoc #Dallashealthcare #Dallasmommyblogger #Treatment #Symptoms #Prescription #MDBox #InStoresNow #Medicine #UTI #Strepthroat #Influenza #UrinaryTractInfection #HoustonMoms https://t.co/xAx0MfGR4y","Hootsuite Inc.",277,,,,FALSE,FALSE,1,1,"Telemedicine Symptomtosolution DallasMoms DocInABox BehindTheBox UnboxTheDoc Dallashealthcare Dallasmommyblogger Treatment Symptoms Prescription MDBox InStoresNow Medicine UTI Strepthroat Influenza UrinaryTractInfection HoustonMoms",,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1100068479162568705/pu/img/SNEeSFqtb1gQEcIx.jpg","https://t.co/xAx0MfGR4y","https://twitter.com/MDBoxapp/status/1100068574662676480/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1100068479162568705/pu/img/SNEeSFqtb1gQEcIx.jpg","https://t.co/xAx0MfGR4y","https://twitter.com/MDBoxapp/status/1100068574662676480/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MDBoxapp/status/1100068574662676480","MDBox","Austin, TX","A complete medical visit in a box.™ Symptom to solution in under 30 minutes.™ Currently ONLY available in Texas.
Contact Us: support@reliantid.com","https://t.co/OpJVehttXu",FALSE,18,0,0,27,0,2019-01-24 19:46:05,FALSE,"https://t.co/OpJVehttXu","http://mdbox.com","en","https://pbs.twimg.com/profile_banners/1088523349167345664/1548786016",,"http://pbs.twimg.com/profile_images/1090323506682679296/z9sV-xky_normal.jpg",-97.7430608,30.267153
"x1088523349167345664","x1102617057466695683",2019-03-04 17:09:26,"MDBoxapp","MDBox was built to give you greater access to quality healthcare at a lower cost. #Telemedicine #DallasMoms #DocInABox #UnboxTheDoc #Dallashealthcare #Dallasmommyblogger #Treatment #Symptoms #Prescription #MDBox #InStoresNow #Medicine #Strep #Flu #UTI #Strepthroat #Influenza https://t.co/bP5M7xj1gM","Hootsuite Inc.",275,,,,FALSE,FALSE,0,0,"Telemedicine DallasMoms DocInABox UnboxTheDoc Dallashealthcare Dallasmommyblogger Treatment Symptoms Prescription MDBox InStoresNow Medicine Strep Flu UTI Strepthroat Influenza",,,,,"http://pbs.twimg.com/media/D01IXp-WsAoCKg3.jpg","https://t.co/bP5M7xj1gM","https://twitter.com/MDBoxapp/status/1102617057466695683/photo/1","photo","http://pbs.twimg.com/media/D01IXp-WsAoCKg3.jpg","https://t.co/bP5M7xj1gM","https://twitter.com/MDBoxapp/status/1102617057466695683/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MDBoxapp/status/1102617057466695683","MDBox","Austin, TX","A complete medical visit in a box.™ Symptom to solution in under 30 minutes.™ Currently ONLY available in Texas.
Contact Us: support@reliantid.com","https://t.co/OpJVehttXu",FALSE,18,0,0,27,0,2019-01-24 19:46:05,FALSE,"https://t.co/OpJVehttXu","http://mdbox.com","en","https://pbs.twimg.com/profile_banners/1088523349167345664/1548786016",,"http://pbs.twimg.com/profile_images/1090323506682679296/z9sV-xky_normal.jpg",-97.7430608,30.267153
"x1088523349167345664","x1100460212799094785",2019-02-26 18:18:54,"MDBoxapp","Order now at https://t.co/usZdmZmNvw or find a store near you. #Telemedicine #Symptomtosolution #DocInABox #BehindTheBox #UnboxTheDoc  #Treatment #Symptoms #Prescription #MDBox #InStoresNow #Medicine #Strep #Flu #UTI #Strepthroat #Influenza https://t.co/wVo4Ql4Ga1","Hootsuite Inc.",240,,,,FALSE,FALSE,0,0,"Telemedicine Symptomtosolution DocInABox BehindTheBox UnboxTheDoc Treatment Symptoms Prescription MDBox InStoresNow Medicine Strep Flu UTI Strepthroat Influenza",,"mdbox.com","https://t.co/usZdmZmNvw","http://www.mdbox.com","http://pbs.twimg.com/media/D0WeuwJXgAARw7H.jpg","https://t.co/wVo4Ql4Ga1","https://twitter.com/MDBoxapp/status/1100460212799094785/photo/1","photo","http://pbs.twimg.com/media/D0WeuwJXgAARw7H.jpg","https://t.co/wVo4Ql4Ga1","https://twitter.com/MDBoxapp/status/1100460212799094785/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/MDBoxapp/status/1100460212799094785","MDBox","Austin, TX","A complete medical visit in a box.™ Symptom to solution in under 30 minutes.™ Currently ONLY available in Texas.
Contact Us: support@reliantid.com","https://t.co/OpJVehttXu",FALSE,18,0,0,27,0,2019-01-24 19:46:05,FALSE,"https://t.co/OpJVehttXu","http://mdbox.com","en","https://pbs.twimg.com/profile_banners/1088523349167345664/1548786016",,"http://pbs.twimg.com/profile_images/1090323506682679296/z9sV-xky_normal.jpg",-97.7430608,30.267153
"x364938826","x1100792768782311430",2019-02-27 16:20:22,"drkdhoffman","Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/ov377VLH2o","The Social Jukebox",53,,,,FALSE,FALSE,0,0,"flu influenza",,"medivizor.com/blog/2018/02/0…","https://t.co/hn8JqgU5E3","https://medivizor.com/blog/2018/02/09/flu/","http://pbs.twimg.com/media/D0bNMGjXQAA9Y3H.jpg","https://t.co/ov377VLH2o","https://twitter.com/drkdhoffman/status/1100792768782311430/photo/1","photo","http://pbs.twimg.com/media/D0bNMGjXQAA9Y3H.jpg","https://t.co/ov377VLH2o","https://twitter.com/drkdhoffman/status/1100792768782311430/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drkdhoffman/status/1100792768782311430","Kathleen D. Hoffman","US","Healthcare Consumer Engagement, Healthcare Content Writer, SocialMedia, Blogging, Marketing, Health Communication, Health Literacy, Social Science Researcher","https://t.co/Dqwtmm0Z7A",FALSE,15787,14014,737,103734,2985,2011-08-30 16:06:39,FALSE,"https://t.co/Dqwtmm0Z7A","http://drkdhoffman.wordpress.com","en","https://pbs.twimg.com/profile_banners/364938826/1358289763","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/970715696773541888/XcjJTZNH_normal.jpg",-95.712891,37.09024
"x364938826","x1102614975976214528",2019-03-04 17:01:10,"drkdhoffman","Could it be #flu?  #influenza https://t.co/hn8JqgU5E3 https://t.co/IxwkpUS8hx","The Social Jukebox",53,,,,FALSE,FALSE,0,0,"flu influenza",,"medivizor.com/blog/2018/02/0…","https://t.co/hn8JqgU5E3","https://medivizor.com/blog/2018/02/09/flu/","http://pbs.twimg.com/media/D01GeiMW0AE-kcP.jpg","https://t.co/IxwkpUS8hx","https://twitter.com/drkdhoffman/status/1102614975976214528/photo/1","photo","http://pbs.twimg.com/media/D01GeiMW0AE-kcP.jpg","https://t.co/IxwkpUS8hx","https://twitter.com/drkdhoffman/status/1102614975976214528/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/drkdhoffman/status/1102614975976214528","Kathleen D. Hoffman","US","Healthcare Consumer Engagement, Healthcare Content Writer, SocialMedia, Blogging, Marketing, Health Communication, Health Literacy, Social Science Researcher","https://t.co/Dqwtmm0Z7A",FALSE,15787,14014,737,103734,2985,2011-08-30 16:06:39,FALSE,"https://t.co/Dqwtmm0Z7A","http://drkdhoffman.wordpress.com","en","https://pbs.twimg.com/profile_banners/364938826/1358289763","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/970715696773541888/XcjJTZNH_normal.jpg",-95.712891,37.09024
"x145740052","x1102613206294560768",2019-03-04 16:54:08,"ByLaTinaEmerson","#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million federal grant to develop a universal #flu vaccine that will protect against any strain of the virus. #GSUResearch https://t.co/641NSc9zvZ https://t.co/NqWTqqmKbX","Hootsuite Inc.",247,,,,FALSE,FALSE,1,1,"GeorgiaState influenza TheStateWay flu GSUResearch",,"ow.ly/PMLy101vuqR","https://t.co/641NSc9zvZ","http://ow.ly/PMLy101vuqR","http://pbs.twimg.com/media/D01E3aPWwAIXhCn.jpg","https://t.co/NqWTqqmKbX","https://twitter.com/ByLaTinaEmerson/status/1102613206294560768/photo/1","photo","http://pbs.twimg.com/media/D01E3aPWwAIXhCn.jpg","https://t.co/NqWTqqmKbX","https://twitter.com/ByLaTinaEmerson/status/1102613206294560768/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ByLaTinaEmerson/status/1102613206294560768","LaTina Emerson","Atlanta, GA","Public Relations Coordinator, Science Writer at Georgia State University; Columnist at The Coweta Shopper",,FALSE,310,373,21,932,52,2010-05-19 19:13:51,FALSE,,,"en",,"http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/936289302/LaTina_normal.jpg",-84.3879824,33.7489954
"x459565990","x1102611091211771904",2019-03-04 16:45:44,"GarySingerMD","Post call weekend #mondaythoughts 59 yo smoker got #influenza A Tuesday and admitted with secondary #MRSA pneumonia, septic shock and AKI Wednesday - died Sunday #getimmunized #influenzakills https://t.co/lU1yJowdEi","Twitter for iPhone",191,,,,FALSE,FALSE,1,0,"mondaythoughts influenza MRSA getimmunized influenzakills",,,,,"http://pbs.twimg.com/media/D01C7ElWsAEZ2rK.jpg","https://t.co/lU1yJowdEi","https://twitter.com/GarySingerMD/status/1102611091211771904/photo/1","photo","http://pbs.twimg.com/media/D01C7ElWsAEZ2rK.jpg","https://t.co/lU1yJowdEi","https://twitter.com/GarySingerMD/status/1102611091211771904/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/GarySingerMD/status/1102611091211771904","Gary Singer","St. Louis","Father, husband, nephrologist, interested in the intersection of healthcare, IT and education - among other things.",,FALSE,1431,2301,105,2888,5064,2012-01-09 20:25:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/459565990/1398740210","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/460976103314554880/LiYLRxMv_normal.jpeg",-90.1994042,38.6270025
"x574747417","x1101512425193365504",2019-03-01 16:00:01,"censia_salud","Personas con enfermedades respiratorias o del corazón a vacunarse contra la #influenza 
Consulta a tu médico. https://t.co/2jYXwfBV6q","TweetDeck",109,,,,FALSE,FALSE,8,10,"influenza",,,,,"http://pbs.twimg.com/media/D0Xjen-WoAc4wnt.jpg","https://t.co/2jYXwfBV6q","https://twitter.com/censia_salud/status/1101512425193365504/photo/1","photo","http://pbs.twimg.com/media/D0Xjen-WoAc4wnt.jpg","https://t.co/2jYXwfBV6q","https://twitter.com/censia_salud/status/1101512425193365504/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1101512425193365504","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1102242232478777345",2019-03-03 16:20:01,"censia_salud","Personal de salud, eres uno de los grupos que vacunamos contra la #influenza https://t.co/mRbbSsM1eC","TweetDeck",76,,,,FALSE,FALSE,7,11,"influenza",,,,,"http://pbs.twimg.com/media/D0XmfwYWwAEys9t.jpg","https://t.co/mRbbSsM1eC","https://twitter.com/censia_salud/status/1102242232478777345/photo/1","photo","http://pbs.twimg.com/media/D0XmfwYWwAEys9t.jpg","https://t.co/mRbbSsM1eC","https://twitter.com/censia_salud/status/1102242232478777345/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1102242232478777345","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1101874807640084480",2019-03-02 16:00:00,"censia_salud","Personas con diabetes a vacunarse contra la #influenza https://t.co/bjibgQbDMk","TweetDeck",54,,,,FALSE,FALSE,10,11,"influenza",,,,,"http://pbs.twimg.com/media/D0XmLvpWsAAMMs0.jpg","https://t.co/bjibgQbDMk","https://twitter.com/censia_salud/status/1101874807640084480/photo/1","photo","http://pbs.twimg.com/media/D0XmLvpWsAAMMs0.jpg","https://t.co/bjibgQbDMk","https://twitter.com/censia_salud/status/1101874807640084480/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1101874807640084480","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1100196749023604736",2019-02-26 00:52:00,"censia_salud","La higiene es muy importante para protegerte de la #influenza. Recuerda el constante #LavadoDeManos y limpieza de tu entorno #EvitaInfluenza https://t.co/mxRYN86AUP","TweetDeck",140,,,,FALSE,FALSE,6,11,"influenza LavadoDeManos EvitaInfluenza",,,,,"http://pbs.twimg.com/media/Dz92qYLXgAAEJej.jpg","https://t.co/mxRYN86AUP","https://twitter.com/censia_salud/status/1100196749023604736/photo/1","photo","http://pbs.twimg.com/media/Dz92qYLXgAAEJej.jpg","https://t.co/mxRYN86AUP","https://twitter.com/censia_salud/status/1100196749023604736/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1100196749023604736","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1100849299175354368",2019-02-27 20:05:00,"censia_salud","Niñas y niños de entre 6 meses a menos de 5 años de edad tienen que ser vacunados contra #influenza. La vacuna es gratuita. https://t.co/9KkrW9oJOU","TweetDeck",123,,,,FALSE,FALSE,10,9,"influenza",,,,,"http://pbs.twimg.com/media/D0Wkz63X0AIHtrh.jpg","https://t.co/9KkrW9oJOU","https://twitter.com/censia_salud/status/1100849299175354368/photo/1","photo","http://pbs.twimg.com/media/D0Wkz63X0AIHtrh.jpg","https://t.co/9KkrW9oJOU","https://twitter.com/censia_salud/status/1100849299175354368/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1100849299175354368","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1099834109461856256",2019-02-25 00:51:00,"censia_salud","Si presentas síntomas respiratorios, acude de inmediato a tu unidad de salud más cercana. 
#influenza https://t.co/Fwnpg6Nn3i","TweetDeck",101,,,,FALSE,FALSE,5,6,"influenza",,,,,"http://pbs.twimg.com/media/Dz92RENX0AA5MSa.jpg","https://t.co/Fwnpg6Nn3i","https://twitter.com/censia_salud/status/1099834109461856256/photo/1","photo","http://pbs.twimg.com/media/Dz92RENX0AA5MSa.jpg","https://t.co/Fwnpg6Nn3i","https://twitter.com/censia_salud/status/1099834109461856256/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1099834109461856256","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1101226786816434176",2019-02-28 21:05:00,"censia_salud","Adultos de 60 años y más a vacunarse contra la #influenza.  Busca la Unidad de Salud más cercana. https://t.co/ZrQ1g6L4z9","TweetDeck",97,,,,FALSE,FALSE,5,4,"influenza",,,,,"http://pbs.twimg.com/media/D0WlAtaWoAAb3n_.jpg","https://t.co/ZrQ1g6L4z9","https://twitter.com/censia_salud/status/1101226786816434176/photo/1","photo","http://pbs.twimg.com/media/D0WlAtaWoAAb3n_.jpg","https://t.co/ZrQ1g6L4z9","https://twitter.com/censia_salud/status/1101226786816434176/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1101226786816434176","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1102607131893788678",2019-03-04 16:30:00,"censia_salud","Si estás embarazada, es muy importante vacunarte contra la #influenza en esta temporada de frío. https://t.co/bUlNy7NinD","TweetDeck",96,,,,FALSE,FALSE,3,6,"influenza",,,,,"http://pbs.twimg.com/media/D0Xmwo1XgAAb6Il.jpg","https://t.co/bUlNy7NinD","https://twitter.com/censia_salud/status/1102607131893788678/photo/1","photo","http://pbs.twimg.com/media/D0Xmwo1XgAAb6Il.jpg","https://t.co/bUlNy7NinD","https://twitter.com/censia_salud/status/1102607131893788678/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1102607131893788678","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x574747417","x1100379958138949633",2019-02-26 13:00:00,"censia_salud","Acude a tu Unidad de Salud para que te apliquen la #vacuna de #influenza si estás dentro de uno de estos grupos: https://t.co/4Ap403tf5l","TweetDeck",112,,,,FALSE,FALSE,5,6,"vacuna influenza",,,,,"http://pbs.twimg.com/media/Dz92y6CXgAEDHlt.png","https://t.co/4Ap403tf5l","https://twitter.com/censia_salud/status/1100379958138949633/photo/1","photo","http://pbs.twimg.com/media/Dz92y6CXgAEDHlt.png","https://t.co/4Ap403tf5l","https://twitter.com/censia_salud/status/1100379958138949633/photo/1",,,,"es",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/censia_salud/status/1100379958138949633","CeNSIA","Ciudad de México","Centro Nacional para la Salud de la Infancia y la Adolescencia de la Secretaría de Salud.","https://t.co/RFEyT6NgJg",FALSE,13411,397,132,14933,4747,2012-05-08 19:52:34,TRUE,"https://t.co/RFEyT6NgJg","https://www.gob.mx/salud/censia","es","https://pbs.twimg.com/profile_banners/574747417/1544562545","http://abs.twimg.com/images/themes/theme16/bg.gif","http://pbs.twimg.com/profile_images/1072601150384431104/MNJUlm83_normal.jpg",-99.133208,19.4326077
"x2949180543","x1102600058036412417",2019-03-04 16:01:53,"JasonKirchick","Partnerships @ASTHO @CDCgov help reach disadvantaged populations through #influenza initiatives and must continue to explore #SDoH to #FightFlu https://t.co/5qybKUhVET","Twitter for iPhone",143,,,,TRUE,FALSE,0,0,"influenza SDoH FightFlu",,"twitter.com/ajphthinktank/…","https://t.co/5qybKUhVET","https://twitter.com/ajphthinktank/status/1102577617499291649",,,,,,,,,"x17068564 x146569971","ASTHO CDCgov","en","x1102577617499291649","Last year @CDCgov  reported &gt;80K deaths related to #Flu.  March article @AMJPublicHealth w/ author’s @UNCG_PHE @EmoryRollins highlight how Faith Based Organizations work with public health to address #influenza https://t.co/X6ITFp8a7P",2019-03-04 14:32:43,"Twitter Web Client",2,1,"x960248481154785280","AJPHThinkTank","AJPHThinkTank",457,706,867,"Washington, DC","2019 @AMJPublicHealth Think Tank, Six Students Selected Across the U.S. Driven to Discover, Disseminate, & Design the Future of Public Health. #SoonInAJPH",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JasonKirchick/status/1102600058036412417","Jason Kirchick, RN, MPH(c)","Burlington, VT","RN-Peds @UVMHomeHealth, MPH @unetweets, Patient Family Advisor @UVMMedCenter, Ambassador @PCORI, Sub Nurse @BTVSchools, EMT @StoweRescue",,FALSE,280,288,0,229,262,2014-12-29 13:29:44,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2949180543/1539801764","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1052628072510443521/09vmMp_O_normal.jpg",-73.212072,44.4758825
